model,6000,12000,18000,24000
Reweighing,0.1300017833709716,0.2289991378784179,0.9710605144500732,0.6120007038116455
LFR,1328.4419994354248,2148.860999584198,8132.269109725952,12000.153003692629
DisparateImpactRemover,2.4699981212615967,6.463998556137085,8.49989628791809,16.904998540878296
Fair-SMOTE,1.2499995231628418,2.458003759384156,4.2104692459106445,8.485004901885986
LTDD,0.1119997501373291,0.2299983501434326,0.6250786781311035,0.6700007915496826
PrejudiceRemover,69.67100024223328,187.10699725151065,149.70253705978394,184.74300289154053
FairnessConstraintModel,5.121996402740479,11.124000072479248,18.809059619903564,26.00200200080872
DisparateMistreatmentModel,44.42899751663208,87.7630021572113,162.03212976455688,159.67200136184692
GerryFairClassifier,4.2699971199035645,7.818001270294189,12.804579496383669,12.06299901008606
AdversarialDebiasing,16.76400327682495,28.25399875640869,48.85423493385315,56.0480010509491
ExponentiatedGradientReduction,80.62299728393555,123.2840039730072,188.23496055603027,204.4869990348816
GridSearchReduction,12.417000532150269,21.251002311706543,33.74131774902344,42.79300355911255
MetaFairClassifier,15.04800033569336,15.043017148971558,17.37517261505127,14.185999870300291
FAGTB,89.43300008773804,138.62600111961365,203.4667453765869,214.93999934196472
FairGeneralizedLinearModel,6.393999576568604,16.49800181388855,34.48195195198059,53.04900002479553
GradualCompatibility,2482.194001674652,4410.989137172699,7514.631107330322,8668.081002950668
RejectOptionClassification,12.692002296447754,20.914997339248657,31.340850114822388,58.17699599266052
EqOddsPostprocessing,0.1379992961883545,0.2519986629486084,0.4359989166259765,1.1989970207214355
CalibratedEqOddsPostprocessing,0.1530184745788574,0.2700026035308838,0.463998794555664,1.5360023975372314
JiangNachum,33.808995962142944,43.22700023651123,62.699551582336426,73.26599979400635
FaX,0.1239998340606689,0.2169983386993408,0.6655423641204834,0.5799984931945801
